line,algo,x,y,t_start,t_end,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
0,0,-19.592811303982565,-7.09267583872933,0.0,1.486077097505669,-144.88543701171875,46.973236083984375,-23.02463150024414,6.346078872680664,4.663435459136963,-8.856769561767578,1.9839389324188232,-4.028891086578369,-2.6600794792175293,-2.8599090576171875,-18.181270599365234,-9.447357177734375,1.9851254224777222,0.7184770703315735,13.594613075256348,21.270397186279297,8.678638458251953,-10.483085632324219,-25.19510269165039,-16.760547637939453
0,0,-19.595647400811163,-7.1025784671348156,0.37151927437641724,1.8575963718820863,-103.6591567993164,56.972862243652344,-40.11894989013672,11.905195236206055,-3.248569965362549,-14.44964599609375,5.785834789276123,-9.150096893310547,-2.64048171043396,-6.551189422607422,-24.686599731445312,-7.100996494293213,2.5272703170776367,3.267549991607666,17.52664566040039,21.031600952148438,10.872739791870117,-9.100732803344727,-26.299896240234375,-18.034791946411133
0,0,-19.324463258672836,-6.904838187232224,0.7430385487528345,2.2291156462585033,-60.19062042236328,78.66024780273438,-33.96841049194336,32.55718231201172,0.6369461417198181,-6.0717620849609375,14.717575073242188,-6.830166816711426,4.786562919616699,-2.2018957138061523,-21.23119354248047,-5.502511024475098,-0.02467447519302368,2.878715753555298,15.044525146484375,15.853175163269043,6.33481502532959,-11.534008026123047,-28.597736358642578,-23.511878967285156
0,0,-18.22906118358702,-2.0051890360596127,1.1145578231292517,2.6006349206349206,71.22086334228516,105.08727264404297,16.683757781982422,28.086807250976562,8.355789184570312,5.038181304931641,15.364044189453125,13.587440490722656,6.161176681518555,17.921932220458984,-14.701897621154785,1.6602604389190674,-2.240558385848999,0.9340517520904541,6.801473617553711,8.746739387512207,-3.380673408508301,-2.9548966884613037,-19.32021713256836,-9.394377708435059
0,0,-18.082366513357798,-1.977269207450964,1.486077097505669,2.972154195011338,114.60746765136719,102.7454833984375,24.268878936767578,26.601139068603516,11.302774429321289,7.291412353515625,15.379490852355957,15.806450843811035,6.12712287902832,17.623300552368164,-16.099620819091797,1.684030294418335,-4.318683624267578,-0.6975955963134766,4.618385314941406,9.278141021728516,-3.9640376567840576,-1.6700856685638428,-18.373714447021484,-9.048898696899414
0,0,-18.383825700814683,-2.6897985673132903,1.8575963718820863,3.3436734693877552,107.7558364868164,95.99896240234375,22.48141098022461,34.2244987487793,15.852931022644043,6.610050678253174,16.106721878051758,11.857983589172363,4.746376991271973,18.29706573486328,-15.256149291992188,3.699310779571533,-5.259117126464844,0.16320765018463135,3.902453660964966,14.564064979553223,1.2781198024749756,-2.4990034103393555,-22.6082820892334,-15.753864288330078
0,0,-18.341166448837,-3.4844847775519305,2.2291156462585033,3.715192743764172,109.98701477050781,83.11422729492188,18.40196990966797,39.32347869873047,15.512933731079102,6.138852119445801,11.154563903808594,8.898849487304688,3.4074597358703613,18.0849609375,-14.689369201660156,2.9865856170654297,-3.882328510284424,0.8421984910964966,3.9177944660186768,14.623827934265137,0.7725919485092163,-5.307124137878418,-26.25861358642578,-16.482635498046875
0,0,-17.074799740019156,-5.353972874848214,2.6006349206349206,4.08671201814059,102.0835952758789,70.97702026367188,11.714685440063477,36.924774169921875,11.359843254089355,4.116469860076904,6.432425498962402,4.163285255432129,-0.41565799713134766,12.178239822387695,-20.57078742980957,-4.000368118286133,-6.76175594329834,0.9577383995056152,1.7460122108459473,12.709480285644531,-2.547111988067627,-9.452058792114258,-26.597774505615234,-14.580160140991211
0,0,-17.5475565099889,-5.91902466660782,2.972154195011338,4.458231292517007,71.62934875488281,72.33135986328125,8.77628231048584,35.490230560302734,14.984832763671875,10.383627891540527,9.357569694519043,6.21616268157959,-2.85015606880188,7.075928688049316,-23.77589988708496,-8.278641700744629,-5.659436225891113,4.225202560424805,5.8473052978515625,17.039749145507812,-1.8627252578735352,-7.1279296875,-27.71792984008789,-17.59540557861328
0,0,-17.738744622542068,-5.674382190308002,3.3436734693877552,4.829750566893424,79.25978088378906,69.47259521484375,17.485506057739258,37.73284912109375,14.326693534851074,12.754694938659668,9.901466369628906,7.398036003112793,0.13813495635986328,8.088298797607422,-21.871387481689453,-4.204483985900879,-6.721414089202881,1.5560699701309204,4.956689834594727,17.45020294189453,0.7680405378341675,-9.107034683227539,-29.777069091796875,-20.963760375976562
0,0,-17.933943020639944,-5.168385741301775,3.7151927437641725,5.201269841269841,89.62307739257812,71.26774597167969,14.239734649658203,39.32479476928711,11.892358779907227,9.768739700317383,10.733344078063965,7.971561431884766,1.8892390727996826,12.509126663208008,-19.929962158203125,-1.2147694826126099,-4.744141101837158,-1.204119324684143,4.513477325439453,15.479172706604004,4.299884796142578,-10.920120239257812,-30.164901733398438,-19.914093017578125
0,0,-18.03839190038088,-5.080246701431857,4.08671201814059,5.572789115646259,89.06890869140625,69.03152465820312,14.768442153930664,37.13156509399414,16.842416763305664,8.389057159423828,11.1795072555542,11.038383483886719,0.6070177555084229,12.752178192138672,-22.069156646728516,-0.3361814618110657,-4.721520900726318,-0.2520596385002136,4.0593414306640625,14.750174522399902,3.6768383979797363,-10.441633224487305,-29.490516662597656,-17.68442726135254
0,0,-17.773576055223696,-5.497958005534352,4.458231292517007,5.944308390022676,97.44454956054688,58.45770263671875,17.552125930786133,32.105472564697266,20.812541961669922,9.002986907958984,10.57972240447998,8.022797584533691,-2.0897066593170166,9.071511268615723,-25.22043228149414,-2.775111198425293,-8.399809837341309,1.6929608583450317,0.7087222337722778,15.010507583618164,2.658726215362549,-6.971346855163574,-27.45244598388672,-18.95932960510254
0,0,-17.53406074641966,-5.241485133279802,4.829750566893424,6.315827664399094,97.1231918334961,64.54922485351562,11.379082679748535,36.29170608520508,14.392999649047852,11.260297775268555,7.585054397583008,4.446347236633301,-0.9609731435775757,10.840429306030273,-21.26215934753418,-0.6980208158493042,-8.218262672424316,-1.5856282711029053,-0.9632287621498108,13.977839469909668,2.4040253162384033,-5.831321716308594,-29.533409118652344,-18.695480346679688
0,0,-17.728605915957885,-5.308170060138173,5.201269841269841,6.6873469387755105,95.68131256103516,73.57830047607422,10.754485130310059,33.74732971191406,15.458751678466797,10.569665908813477,9.254166603088379,5.309986114501953,-1.3112530708312988,9.208634376525879,-20.4130802154541,3.027221918106079,-3.4062397480010986,0.18591082096099854,3.029352903366089,13.92573356628418,0.350777268409729,-9.726423263549805,-30.519023895263672,-18.242176055908203
0,0,-18.043786317430108,-3.743902981149642,5.572789115646258,7.058866213151927,108.44171142578125,91.09085083007812,18.55685806274414,24.67490005493164,19.224327087402344,6.648406982421875,13.233768463134766,9.377511024475098,-1.2570770978927612,14.602770805358887,-18.655080795288086,-0.439464807510376,-5.169309616088867,0.35084545612335205,5.363922119140625,14.970930099487305,0.9834900498390198,-6.558931350708008,-22.66781997680664,-17.35540008544922
0,0,-17.20213793014668,-1.1081753572235373,5.944308390022676,7.430385487528345,113.26212310791016,107.6015625,22.19875144958496,25.205387115478516,19.560157775878906,5.979835510253906,13.005497932434082,11.834115982055664,1.4144635200500488,19.416034698486328,-12.795692443847656,-6.170205593109131,-8.602230072021484,-0.322674036026001,1.558046579360962,14.56298542022705,2.813267230987549,-0.8283688426017761,-14.038307189941406,-11.01800537109375
0,0,-14.322037979930919,-1.197312514492505,6.315827664399093,7.801904761904762,115.98553466796875,104.31291198730469,21.407285690307617,28.760910034179688,20.007957458496094,7.825228691101074,5.868020534515381,7.5175089836120605,-1.3495290279388428,15.782821655273438,-14.605712890625,-8.657097816467285,-15.71622371673584,-5.760102272033691,-3.9259488582611084,11.232685089111328,0.9514510035514832,1.9205814599990845,-8.552139282226562,-8.404008865356445
0,0,-12.738075900769699,-1.776908077940555,6.6873469387755105,8.17342403628118,108.2601547241211,100.62952423095703,15.770071029663086,31.108062744140625,15.915994644165039,1.342085361480713,2.0689923763275146,3.8157193660736084,-5.016340255737305,11.751599311828613,-18.76056480407715,-11.175771713256836,-21.161849975585938,-9.240692138671875,-7.41584587097168,8.331892967224121,-2.152437686920166,0.07034361362457275,-9.57718276977539,-9.238614082336426
0,0,-16.35979985453397,-0.33558264129915605,7.058866213151927,8.544943310657596,86.04926300048828,111.92320251464844,14.253883361816406,41.80339050292969,20.682682037353516,0.3304266929626465,12.613306045532227,7.230327606201172,2.878012180328369,19.55335235595703,-17.9840145111084,-7.650683403015137,-14.087987899780273,-0.754115104675293,2.0999608039855957,11.897953987121582,4.429861545562744,2.182412624359131,-8.239750862121582,-10.913782119750977
0,0,-17.24443429054023,-0.21256710985982627,7.430385487528345,8.916462585034013,99.43614196777344,105.207763671875,18.850746154785156,33.480621337890625,19.380090713500977,6.249980926513672,11.22735595703125,12.216710090637207,5.713471412658691,28.367353439331055,-9.312573432922363,0.20644903182983398,-8.398487091064453,3.6710853576660156,0.6891355514526367,12.970344543457031,3.6001954078674316,3.7845664024353027,-8.900748252868652,-11.317903518676758
0,0,-17.22802679311131,-0.15640023336648862,7.801904761904762,9.287981859410431,97.55809020996094,101.30299377441406,19.470516204833984,32.24561309814453,19.794614791870117,6.44556999206543,8.206092834472656,10.585115432739258,5.302762031555176,28.248859405517578,-8.98890495300293,-1.5975998640060425,-8.699914932250977,3.9575157165527344,1.2563844919204712,14.361038208007812,5.096799850463867,5.287059783935547,-8.063905715942383,-11.479379653930664
0,0,-17.076181120852805,-0.18543123467390948,8.17342403628118,9.659501133786849,97.2292709350586,100.68095397949219,21.71466636657715,33.208126068115234,20.483129501342773,5.938858509063721,6.977685451507568,9.406490325927734,5.248811721801758,25.913400650024414,-9.02784538269043,-2.5377707481384277,-8.021797180175781,3.717824935913086,0.9294617772102356,13.217582702636719,4.638576984405518,4.406744003295898,-8.225875854492188,-11.740180969238281
0,0,-14.778902555325121,-1.3264810205950932,8.544943310657596,10.031020408163265,98.87354278564453,95.34162902832031,23.88254165649414,31.315784454345703,17.01498794555664,3.9718172550201416,4.272886276245117,6.0987420082092285,0.06275346875190735,17.93637466430664,-13.332818984985352,-6.497747421264648,-11.711078643798828,0.2619441747665405,-3.838083267211914,6.068946838378906,1.1703989505767822,0.02839362621307373,-10.767023086547852,-13.18989372253418
0,0,-15.304064955799234,-1.4824658797010657,8.916462585034013,10.402539682539683,84.47405242919922,103.92745971679688,26.520200729370117,35.80026626586914,19.764328002929688,6.256360054016113,8.821379661560059,6.280603885650635,1.2298327684402466,16.553966522216797,-15.84074878692627,-8.727869033813477,-14.415786743164062,-0.044210612773895264,-1.4187209606170654,9.492853164672852,0.4806930422782898,-1.311004638671875,-11.563522338867188,-16.39169692993164
0,0,-17.548336942608557,-1.2150094761585595,9.287981859410431,10.7740589569161,96.91813659667969,112.98991394042969,27.967628479003906,29.768627166748047,21.471298217773438,8.396864891052246,15.736573219299316,13.26534652709961,3.912776231765747,20.37348175048828,-11.908347129821777,-3.3412773609161377,-10.805277824401855,3.153341770172119,3.2545151710510254,15.546869277954102,-0.1376793086528778,-0.7945567965507507,-12.609695434570312,-14.24666690826416
0,0,-18.21403334653991,-2.3998237271392036,9.659501133786849,11.145578231292518,113.94339752197266,109.3212890625,24.383007049560547,25.339244842529297,25.377408981323242,9.830029487609863,16.511077880859375,12.494649887084961,1.3052151203155518,18.47812843322754,-15.800707817077637,-1.6350537538528442,-7.221585750579834,1.6380077600479126,2.272068977355957,18.141284942626953,0.8296451568603516,-4.129877090454102,-19.568395614624023,-13.369763374328613
0,0,-18.662929766918626,-2.994455448185814,10.031020408163265,11.517097505668934,108.0263671875,100.8191909790039,23.38084602355957,25.830778121948242,26.868148803710938,15.782228469848633,17.120281219482422,13.699864387512207,1.0171055793762207,16.577672958374023,-14.527599334716797,3.115480422973633,-4.208442211151123,-0.9515253901481628,0.2052391767501831,17.886255264282227,3.461827039718628,-6.6549835205078125,-26.7774658203125,-13.048910140991211
0,0,-17.94584004694795,-3.2980259500581295,10.402539682539683,11.888616780045352,115.24886322021484,88.96267700195312,24.674449920654297,26.16445541381836,22.92200469970703,14.459758758544922,9.18182373046875,9.523616790771484,-0.8416748046875,15.091525077819824,-9.743595123291016,4.118346691131592,-4.626143932342529,-1.3467131853103638,-1.3017898797988892,10.480127334594727,-1.2125651836395264,-10.630610466003418,-23.75607681274414,-12.920571327209473
0,0,-16.393088226690157,-4.493676485675789,10.7740589569161,12.26013605442177,108.86187744140625,81.47561645507812,17.828468322753906,24.770532608032227,16.009517669677734,8.378558158874512,6.264667510986328,4.437682151794434,-4.381011962890625,9.827468872070312,-16.559337615966797,-1.1190351247787476,-7.219746112823486,-2.3390181064605713,-2.01649808883667,7.408036708831787,-3.3946800231933594,-10.916483879089355,-24.730518341064453,-15.840095520019531
0,0,-18.653382962593888,-3.3528065368394793,11.145578231292516,12.631655328798185,86.63220977783203,89.79940795898438,12.39163589477539,36.59001159667969,20.370071411132812,8.934903144836426,16.6865177154541,9.916088104248047,3.5503783226013184,14.460250854492188,-16.14267349243164,3.016399383544922,-2.518611431121826,4.873077869415283,6.976748466491699,16.136062622070312,2.3002665042877197,-4.0081868171691895,-25.32745361328125,-16.353466033935547
0,0,-18.85653969983156,-2.509000526830135,11.517097505668934,13.003174603174603,112.90372467041016,89.5412368774414,20.301345825195312,32.02192306518555,23.55072021484375,7.04049015045166,19.516918182373047,10.496664047241211,6.6938347816467285,19.733802795410156,-12.672782897949219,7.578317642211914,-1.9604949951171875,4.430885314941406,3.775479316711426,12.826926231384277,1.9837629795074463,-2.385863780975342,-22.18077850341797,-18.0546875
0,0,-18.8449415453939,-2.6809213738074686,11.888616780045352,13.374693877551021,113.66716766357422,90.15367126464844,22.031421661376953,32.869789123535156,19.79931640625,6.3798627853393555,16.75271224975586,11.34146499633789,7.576390266418457,20.127593994140625,-12.539225578308105,6.803675174713135,-0.7337622046470642,3.581493854522705,2.8558685779571533,14.663055419921875,0.6992230415344238,-2.5936574935913086,-23.85431671142578,-21.16720199584961
0,0,-18.24520828391583,-2.981840898113198,12.26013605442177,13.746213151927439,116.9585189819336,91.41635131835938,21.390811920166016,35.22691345214844,18.410329818725586,8.64314079284668,11.524450302124023,10.862512588500977,4.000370025634766,17.686939239501953,-10.961679458618164,3.2205328941345215,-3.44643497467041,0.08665335178375244,2.0051448345184326,13.745326042175293,-2.6813344955444336,-4.6449151039123535,-23.809871673583984,-18.868274688720703
0,0,-15.73521559814581,-4.360362894021819,12.631655328798185,14.117732426303855,126.52275848388672,86.791748046875,16.820621490478516,31.69402313232422,15.39529037475586,7.237642288208008,4.004876136779785,6.145590305328369,-5.057227611541748,10.243839263916016,-15.68565845489502,-2.8276028633117676,-10.173971176147461,-4.545746803283691,-2.705014228820801,6.23602294921875,-7.97645378112793,-9.644854545593262,-23.728046417236328,-18.571626663208008
0,0,-17.72606074044069,-4.084050499039873,13.003174603174603,14.489251700680272,98.40235900878906,94.94281005859375,18.313926696777344,37.591068267822266,19.961671829223633,8.32310676574707,9.992151260375977,8.842961311340332,-1.1423295736312866,12.625935554504395,-17.995716094970703,-0.9962366819381714,-6.1938042640686035,1.9406147003173828,4.621074676513672,10.904281616210938,-2.7575745582580566,-7.16137170791626,-22.528797149658203,-16.806028366088867
0,0,-18.679530303549456,-2.4144589194883754,13.374693877551021,14.86077097505669,106.3994140625,98.55414581298828,27.07210922241211,26.66058349609375,24.235645294189453,11.781627655029297,15.830284118652344,11.646614074707031,0.5857560038566589,16.79254913330078,-12.248905181884766,4.769817352294922,-2.9318408966064453,4.032946586608887,4.124959468841553,16.529273986816406,4.1516828536987305,-1.4413461685180664,-19.165613174438477,-13.609721183776855
0,0,-18.45173350169339,-1.5555427663915014,13.746213151927437,15.232290249433106,116.40003967285156,99.90900421142578,27.687339782714844,18.411033630371094,22.40688705444336,7.538143634796143,12.91854476928711,13.497912406921387,1.1856741905212402,20.58275604248047,-10.843350410461426,-0.8397126197814941,-7.353194236755371,4.587074279785156,3.789961338043213,21.380046844482422,6.776183605194092,-1.860184907913208,-15.009249687194824,-14.948955535888672
0,0,-17.578733384228837,-0.9182752952310937,14.117732426303855,15.603809523809524,110.5858154296875,102.57064819335938,25.140911102294922,22.41175079345703,22.294952392578125,5.681109428405762,13.142461776733398,13.08736515045166,3.148293972015381,24.126482009887695,-10.51274585723877,-4.890404224395752,-11.34826374053955,4.735089302062988,2.1427783966064453,17.122888565063477,5.68803071975708,-0.8398807644844055,-11.950357437133789,-14.53921127319336
0,0,-13.84300352790294,-1.2009899181693422,14.489251700680272,15.975328798185942,127.24302673339844,96.13826751708984,27.79237937927246,24.88794708251953,20.675884246826172,7.551792144775391,7.827547550201416,6.626215934753418,-4.008312225341797,15.487390518188477,-10.064109802246094,-3.1086907386779785,-15.105016708374023,-4.207425594329834,-8.87890338897705,6.655977725982666,-3.3143200874328613,1.2456438541412354,-8.310086250305176,-13.888313293457031
0,0,-12.603240393290145,-1.4391278356553314,14.86077097505669,16.34684807256236,118.59258270263672,93.83294677734375,22.916038513183594,26.08353042602539,18.245553970336914,1.9470114707946777,4.383089065551758,3.185854911804199,-7.215181350708008,12.903436660766602,-13.37716293334961,-5.582121849060059,-17.580047607421875,-8.013004302978516,-12.008659362792969,2.721705675125122,-7.698846817016602,-0.22851991653442383,-9.832578659057617,-14.820378303527832
0,0,-13.962551435360488,-1.7409747887011906,15.232290249433106,16.718367346938773,93.97705078125,89.24945068359375,18.744365692138672,30.258882522583008,19.178936004638672,0.19864416122436523,4.067399024963379,6.69586706161499,-1.907307744026184,19.088092803955078,-18.941280364990234,-9.75695514678955,-16.047557830810547,-4.537309646606445,-3.3040547370910645,8.67812728881836,-2.1734912395477295,2.116542339324951,-9.231863975524902,-12.693384170532227
0,0,-10.095841118927458,1.0511856628769012,15.603809523809524,17.08988662131519,129.5298614501953,87.99871826171875,28.84068489074707,23.946462631225586,14.839860916137695,1.681645393371582,1.2275426387786865,6.237879753112793,-7.663598537445068,18.139549255371094,-12.962360382080078,-4.969395637512207,-13.547100067138672,-8.74682903289795,-11.211970329284668,3.721827983856201,-5.012499809265137,2.0435872077941895,-3.2272863388061523,-5.455896377563477
0,0,-9.708550119909885,1.6771628376843382,15.975328798185942,17.46140589569161,135.87330627441406,100.20489501953125,23.12545394897461,26.458721160888672,10.63222885131836,4.078779220581055,4.2072978019714355,6.756682395935059,-9.11925983428955,14.889191627502441,-11.390907287597656,-2.401318073272705,-11.328106880187988,-7.787216663360596,-11.346210479736328,-1.3733782768249512,-8.441226959228516,0.13128763437271118,-4.299640655517578,-1.7792677879333496
0,0,-10.252079965550145,2.954548216267949,16.34684807256236,17.832925170068027,115.74244689941406,125.98866271972656,11.77829360961914,33.58892059326172,10.210055351257324,6.9848527908325195,10.055521011352539,3.4014101028442383,-6.4970526695251465,12.825743675231934,-13.465595245361328,-4.474642753601074,-12.74190902709961,-7.370401859283447,-8.818917274475098,-5.167606353759766,-9.125261306762695,-0.3481217622756958,-5.179958820343018,0.6297580003738403
0,0,-10.401134272206273,3.2369173736131938,16.718367346938777,18.204444444444444,121.33568572998047,128.40716552734375,4.565075874328613,41.39381790161133,6.956355094909668,7.728331089019775,11.780712127685547,5.744675159454346,-6.220582962036133,10.002779006958008,-13.546420097351074,-4.523025989532471,-10.789604187011719,-8.895013809204102,-10.590195655822754,-3.7799742221832275,-7.763020038604736,-1.5887947082519531,-4.40587043762207,0.6589041948318481
0,0,-11.603564892901154,3.5373601788321545,17.08988662131519,18.57596371882086,141.0347900390625,121.85078430175781,5.031737327575684,34.47508239746094,9.536930084228516,8.674558639526367,15.117755889892578,9.254705429077148,-2.0411086082458496,11.283594131469727,-8.434988975524902,-1.1346591711044312,-9.225492477416992,-6.353986740112305,-9.381229400634766,-1.7332489490509033,-9.074715614318848,-1.0648932456970215,-4.498246192932129,1.2843272686004639
0,0,-13.450647184621538,2.807260245805665,17.46140589569161,18.947482993197276,140.40869140625,101.91051483154297,22.94816780090332,25.765918731689453,16.866931915283203,2.2136950492858887,18.701549530029297,13.432273864746094,3.751722574234009,16.404911041259766,-5.3722429275512695,-0.876602292060852,-11.105159759521484,0.014647768810391426,-3.739046096801758,5.071876049041748,-5.039913654327393,-2.1401424407958984,-2.745319366455078,3.812688112258911
0,0,-13.180383736656657,2.4863669766066505,17.832925170068027,19.319002267573694,122.00947570800781,90.37298583984375,24.800434112548828,24.541831970214844,17.51198387145996,1.7474850416183472,15.572198867797852,16.037473678588867,3.435365915298462,22.634517669677734,-3.061429977416992,1.3912112712860107,-10.686853408813477,0.11765915155410767,-1.9910688400268555,9.174032211303711,0.572043776512146,0.796935498714447,-0.4932398796081543,5.343757152557373
0,0,-12.000053772679456,1.873609033684238,18.204444444444444,19.690521541950112,126.43153381347656,89.51620483398438,24.55202865600586,30.67262077331543,19.479890823364258,6.74851655960083,11.039608001708984,8.035537719726562,-1.713334083557129,20.76123046875,-5.3834686279296875,-0.6431530714035034,-16.177902221679688,-7.069380760192871,-7.523256778717041,7.582688331604004,0.849942684173584,5.115629196166992,-2.6171746253967285,1.319522738456726
